language to,c0,c1,rmse,kfold rmse
ka,2.3495991018819127,-1.0986941438312523,6.519484658078255,6.5754134843053045
gu,4.599159227200439,-0.8120114237134551,7.786150583313152,7.832979050030799
hi,3.7741354385567005,-0.9796672349164557,6.553952944205466,6.580580660123345
si,1.6034342105586266,-1.4611811922602138,3.0082332241625838,3.0131625866805907
ta,1.4512602444839575,-1.358864529621851,4.0071439054931,4.024107352790013
