train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
cc_align,25,gov,1,flores,42.205558464797626,21.42317856615814,25.98293690527264,-8.633455665997808,-28.136906683712255,-25.773450640911857,-32.56702385935703,9.008585012179369e-10,0.70787416940257
cc_align,25,gov,1,bible,13.933698550690234,-1.7958043990774355,-1.8278629874463388,3.1055578170773073,-3.568244969589343,-6.319034172139965,-10.133420098579268,4.2952390876135876e-11,0.3810318107505149
cc_align,25,gov,1,gov,29.54168214777439,21.07605516048755,15.103890342278959,8.275752534895634,6.628069848039253,-44.66756901616106,19.737032748425147,3.767615305905403e-09,0.3778902264989891
cc_align,25,gov,10,flores,66.5929328106958,-22.277997208918663,66.75332699409806,-9.30701782179628,-22.53265574677432,-22.73339563127321,-83.9294259826675,2.9301553717471904e-10,3.224150995548112
cc_align,25,gov,10,bible,16.621812759025516,2.70809496420012,4.011591827453585,7.045193292433018,-14.62460348989762,-12.362261758226534,2.7026173252809373,7.420670885768008e-10,0.2752602800237165
cc_align,25,gov,10,gov,16.160913189958585,31.67843944604152,16.525018557910677,-9.144424244398008,33.96828612264624,-36.282106695096594,21.778591151961823,7.885312059486592e-09,0.056847371521568095
cc_align,25,gov,25,flores,81.52084181510139,52.776988074329104,-62.797380580870986,-26.457266204152013,-36.47136478194896,-2.6535367374121974,-69.01493753950525,1.4884989801795838e-09,3.4361172876786283
cc_align,25,gov,25,bible,13.196776683424034,16.89714282200198,3.250478212442923,4.029206186646719,-20.87743869770862,-8.998704949371001,-0.5864382085893954,2.7262456016790857e-09,0.3492195724089832
cc_align,25,gov,25,gov,13.2576989726772,32.86524482090881,16.376086666282045,-11.205083060031361,43.06125989529134,-34.68660805751464,19.494071355652043,6.505414900310962e-09,0.13695488853299337
cc_align,25,gov,50,flores,27.20166308109895,-8.761401883026377,5.1637067731483,-23.43383962707912,-21.948091795679655,13.214963328911875,10.152754785823834,8.802013116270896e-10,1.6758757707861038
cc_align,25,gov,50,bible,2.4747734220452937,-3.768084602572293,6.966342264310669,0.5809580103282511,-6.721200831992044,4.225153299212922,0.02415449787968651,1.2253127670061505e-10,0.26449299158721384
