train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.3320901548214351,-2.973474560990552,2.3143112965422055,2.3296460651663295
1,bible,5.401430217007307,-0.6833810648554802,8.41291604796228,8.490087293462803
1,gov,6.313296691827266,-0.6112697950042317,9.635460876816811,9.722060691694043
10,flores,0.03614127906491886,-7.239303096458102,5.131040744653587,5.2005193776107665
10,bible,10.04827142597742,-0.5320533274112076,13.088911985208858,13.222955756493608
10,gov,17.681036526343746,-0.023070853551317636,16.947206410283126,17.113643968952168
25,flores,0.0526183420618449,-6.968376654349257,6.206435933180063,6.290278557730083
25,bible,12.356493993393848,-0.4455128539854358,14.911160240508059,15.06651176006449
25,gov,19.982400888539445,1.0255705436324226e-07,18.82419628193294,19.006546640074582
50,flores,0.08962802508277051,-7.055689616100907,0.26631452070116973,1.067431615443329
50,bible,0.15247355869368076,-3.7480885901962475,0.6090236510187594,0.7616448244187294
50,gov,86.57011413225187,1.0026837077082136,4.516274725881103,36.19997423777743
