train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.4202548770354335,-1.665163951277301e-08,8.766545821996587,9.034474150235242
1,gov,7.692994520406491,-7.30409258645481e-09,9.872979948617045,9.731646529981024
10,flores,4.560062949525231,-1.0127914338845075e-08,5.945930140394263,5.717439031534916
10,bible,12.340019541211566,-4.74836379800774e-09,13.314664933288276,13.6296093986617
10,gov,15.869387992180158,-8.58350176773657e-09,17.083510887293308,16.956064481499922
25,flores,5.943559728309319,-1.2108063672722252e-06,6.943107387242066,6.670653862383718
25,bible,14.964391401980773,-5.1573319627727235e-09,15.057222871162349,15.450641377121297
25,gov,17.529930803636933,-4.330898753499626e-09,18.989429848724715,18.827641964244183
50,flores,11.699997624136456,-3.5934076800935586e-09,4.235171606527165,3.576197027596945
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.83304667720012,-9.506741645908571e-09,5.893526582464488,5.611255997946142
