c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
25.227759998664272,0.18811344424265053,-68.53930813796973,11.104491569180304,4.646968800182205,9.66351581387551,3.4580796507307467,2.345611237020639,-2.750637945936805,6.615411133711846,-1.445718909916083,3.6272271038045294,-15.813226864162205,6.477685318168596,1.5072019557858556,4.548299000385295,4.578376321512138
