c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
32.63771357840576,0.10300614614511594,-3.667289841222053,9.4742803372717,4.571793634577923,-0.1300521146474919,-0.8790922687810542,-25.668684480702,3.561493176064112,12.86993965031181,12.896120832400939
