c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
4.952113455632701,14.60708215815857,-6.261679350996156,-18.41632599823468,9.690329328367643,2.6689249024249198,-0.9415590660663542,4.392289144748487,-29.097385881408957,1.1746839773405118,4.646491295017799,4.703017788885317
