c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
33.376920016482956,2.2002630836090717,57.98266425731019,-484.52847378227585,519.8698910044208,0.0,0.0,0.0,0.0,0.0,0.0,4.425533066468151,4.449828839566174
