model,pareto,rawlsian,1k-flores,1k-bible,1k-gov,10k-flores,10k-bible,10k-gov,25k-flores,25k-bible,25k-gov,50k-flores,50k-bible,50k-gov
linear,True,False,2.3902868135279087,8.454748778012952,9.684415759067758,5.4280671683071935,13.157207343515712,17.041361615719772,6.514929418884262,14.991627365779692,18.928707362894546,3.8032086785519215,0.973321977089124,5.584726698758582
poly2,True,False,2.39065852352493,8.453542130263052,9.684042695542129,5.42761054668547,13.157195532617148,17.04406615062397,6.5142979547824975,14.991015871075833,18.930718658503032,3.828235181949964,0.9901005770693168,5.52595535726396
poly3,True,False,2.390441870037107,8.453622816646272,9.685346531210811,5.427976958532635,13.157072798236518,17.044387055629524,6.5148319117620135,14.994034433969151,18.93035530768567,3.8042492931150185,0.9722970856396088,5.590381909518233
exp,True,True,2.389658191419796,8.454069224717486,9.683453662753127,5.429041037230727,13.167395341261235,17.037544417464716,6.512275728882176,15.003220247494571,18.921628950653968,3.801611359161052,0.983909561879129,4.745612153710433
log,True,False,2.36887047357182,8.457731579642495,9.690044782779974,5.347739448964984,13.164328592465822,17.058749066542656,6.429024286557585,15.006518442468684,18.95546343951349,3.176376607577301,0.9027393363676044,5.6306074567647
power,True,False,2.329646065166329,8.490087293462803,9.722060691694043,5.200519377610767,13.222955756493608,17.113643968952168,6.290278557730083,15.06651176006449,19.006546640074585,1.067431615443329,0.7616448244187294,36.19997423777743
hmult,True,False,2.3485727625209303,8.488129197122753,9.71722631815284,5.213791928768022,13.220592383558316,17.117279498297922,6.297094590650838,15.063164519084255,19.014112563408045,1.0879044236406037,0.7292053852675026,17.088660025995864
