train set size,c0,"c1,1","c1,2",rmse,kfold rmse
1,6.192424563615186,2.1869371282280077,4.2932050490705866e-08,8.112183877264334,8.115653925559558
10,13.236888817429445,3.243576068979959e-07,0.002732587193873515,13.552496268778707,13.55855415139128
25,15.152791509908564,4.1901636188973544e-08,-4.0348621284707275e-06,15.175930838625634,15.183006171623248
50,19.98761181849055,-4.843139355683224e-07,-2.348060487789759,17.221251257438006,17.493636229421767
