c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
6.138900246607241,0.2454669231650103,-3.6684323440759035,6.999949952778414,-2.1767335347798893,-1.3162665038515482,-0.02923358369959584,-19.860362630520193,-1.5256746706635944,12.957576236764448,12.980940479030028
