train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,-1.4275089330971592e-09,-8.601836368948734e-07,-2.0419035705711988,8.246347409567795,8.297051547918972
gov,10,0.008908457598429651,-2.210895707129842e-09,-2.6440149642121056,14.785053938735146,14.831178158386438
gov,25,1.398416317941679,-1.8981281805511803e-09,-2.6930943158346703,16.168223345871343,16.43300172832046
gov,50,1.027780121941219e-06,-8.223065036293887e-09,-3.2376933119537026,17.232447873360716,17.49020046526046
bible,1,0.0017495768388818681,-6.782795621120931e-09,-1.7154918778869466,7.943359656678424,7.935929098513621
bible,10,-2.3846494520444694e-09,1.6945402941567056e-05,-2.2076756539946087,12.758673385814877,12.756332920061915
bible,25,8.167154034952365e-09,4.81311529928035e-05,-2.3413192946580716,14.685820189642325,14.685531241687727
