train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.3978477735718702,2.9531013684310884e-09,1.7720190092173458,8.488230249531682,8.507261041269086
gov,10,2.086828608144268,2.663506160943044e-09,2.130790497238312,14.321167875728428,14.385782835355213
gov,25,2.3899255198602796,0.0514307116694687,2.1027176260733915,15.750105657406943,15.809915706622116
gov,50,2.2681488797087552,-0.22129708717417582,2.376236974247831,17.46152590965698,17.55142170413095
bible,1,1.2516357745018245,-2.7503893901782383e-10,1.5798430314770882,7.920535329052623,7.896358738027211
bible,10,1.3964144061920436,-3.748657670360836e-10,2.0767261706600886,12.508747917319495,12.528481944600923
bible,25,1.5569306725653616,6.7733718519867e-08,2.1118703277062396,14.32685021543928,14.363088456503595
