train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,5.549661041512642,1.106862295830144e-06,-1.8881855459665715e-09,2.628300983718019,0.0018963012856564793,5.993072879702394,5.708503011187132
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,10.948761182915241,3.591662362752794,-1.5443571372674464e-09,9.860697375049297,8.88142701369094,10.538076000027973,10.306865205484888
bible,flores,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,9.69179086947942,-3.925962638063463e-09,-0.12786029302542173,8.051973957123733,6.57614406123366,7.826319533835361,7.7544553586552
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
