train set,test set,c0,c1,rmse,kfold rmse
gov,flores,7.532873619575911,9.183073101177945,4.189430468040367,4.228813473554171
gov,bible,1.3696521873183203,1.3100395220547496,1.2427048276698347,1.2517638560247935
gov,gov,24.802888355541004,21.658792038284197,6.515053255868432,6.5882222585252865
bible,flores,1.3054410065446558,2.921775893468464,0.8029003547104511,0.8104017195637196
bible,bible,18.51904679145818,28.976193034119543,4.205971944747171,4.2623167313479735
bible,gov,0.7481586717527332,1.632661893311996,0.6627545076603732,0.6677346721356104
