train set,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,flores,4.730763459438549,32.64912782262902,-23.458680916603075,3.4441237382104593,3.4865070540765237
gov,bible,0.8148139965595111,5.956488400521293,-4.644988992842389,1.149457659138168,1.1607754382465614
gov,gov,19.93262717134888,62.44441333157843,-40.772779995711694,5.02583528262885,5.106688097119915
bible,flores,0.9468346615541509,8.879396826747382,-11.06631305393168,0.7529497561458448,0.7637490253231849
bible,bible,15.462769998376753,79.7473468659485,-94.3057864920859,3.4705619141623028,3.568061798439076
bible,gov,0.5411099310513577,5.0722402195791165,-6.388901829558386,0.6429100507394239,0.650976008377962
