c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-0.020487743801334772,1.0710059628771558,-0.04079305913680116,0.0004943169073269991,-3.6546348016211896,0.06878725690363256,0.03049511803709642,0.08019087764440949,0.04704480421522577,-0.05858401189787765,-0.01824802514904624,12.923961711102375,12.96525867227869
