model,pareto,rawlsian,1k-flores,1k-bible,1k-gov,10k-flores,10k-bible,10k-gov,25k-flores,25k-bible,25k-gov,50k-flores,50k-bible,50k-gov
linear,False,False,2.293740905831972,8.536914174530287,9.771377258041362,5.184427432664334,13.2915804786229,17.190246978126574,6.277670060331109,15.143652625576664,19.090316830711764,1.464387308498014,0.7125725672309469,28.40000855205092
poly2,False,False,2.3170629522515407,8.599854634106226,9.829399171135684,5.216454777474353,13.446036552015716,17.263042108781537,6.322523185974849,15.345670314072176,19.16891717336241,1.4143645493079111,0.7088816180404843,28.0007192497406
poly3,False,False,2.336105044814239,8.682094515069908,9.91848141443885,5.261290931325479,13.457105100328292,17.394625538986908,6.418554727123596,15.400890296136009,19.379168733131507,1.381598658476574,0.7065006295238229,27.73994175124123
exp,True,True,2.2902121172107206,8.495750535855525,9.725401996583251,5.183050944600548,13.230837486918013,17.10603888658811,6.275928832881799,15.078858886242898,18.997774240522848,1.0227060091081717,0.4794185210991375,11.50971745453908
log,False,False,2.293815420153809,8.53722844776318,9.77147346579078,5.185506980404458,13.29183946790002,17.19021822072247,6.278880768990643,15.143945622782107,19.090211970601768,1.559397356354104,0.719730028872965,29.16216412324832
power,False,False,2.295403426592876,8.537804491741936,9.77183673380242,5.198233656907981,13.293171642101836,17.19026328027912,6.291516335721587,15.145341327059906,19.089594339158783,3.4898214358222117,0.6069999263691246,34.270077237802944
hmult,True,False,2.2940809016704007,8.492370623847314,9.72325529542486,5.190024805846732,13.221453760765971,17.113727912009157,6.284060444077788,15.063926156314292,19.008149413528955,2.132099924632277,0.4461950939415227,36.97352259683967
