train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.00011126391565188336,-8.638025487981594e-09,-0.44214227893087926,3.3827185965479396,3.24794992902146
1,bible,3.3066419889547323,-7.552600153530675e-09,-3.3043910866928092,8.737384330853489,9.037228155110586
1,gov,3.6724382011913446,-8.736923589646306e-09,-3.8176258347646748,9.910002848066602,9.723658286476823
10,flores,2.0907108795400374e-09,-0.0009131561750261411,-4.949021447145304,5.7146591225940115,5.575853471563833
10,bible,11.882153641033652,-9.161984641611762e-09,-0.07279821750698645,13.392827137606842,13.633905625418286
10,gov,15.527924163083703,-7.852016385531078e-09,-0.0003610187083426568,17.12999454365168,16.979038109203458
25,flores,2.8022394804395923,-9.597783999225691e-09,-3.442767725569125,6.776630778127243,6.571576684046426
25,bible,14.590484372521644,-4.0165330994264626e-08,-4.047971354728619e-06,15.115529090218974,15.471790522777857
25,gov,17.189134691666354,-1.4739755084409106e-11,-0.002349838881932272,19.036951416833716,18.828924336501423
50,flores,7.266330691177317,-3.0657264098655685e-09,-4.652563266959587,4.338041479476724,3.5732076836076043
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,25.69239970969889,-8.96972547803736e-09,-15.445724574847274,5.888391897330941,5.6057087138940735
