train set,c0,c1,c2,rmse,kfold rmse
gov,1.9595438607260174,4.16116909643354,-1.2609815525011923e-09,14.50685744814563,14.513915669446948
bible,2.066205026521678,3.032088227645515,1.5194314010917693e-08,12.027129060470564,12.017556019591012
