c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
50.91716250739086,1.9896540906862867,-105.42594751027411,56.33917522371722,21.59081996110589,16.27440215568677,-2.3891490017498023,-1.0828182251790806,-28.059286336550677,7.462889281078873,4.305556907418411,4.339538684449972
