train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.8277246675968342,-1.5758289043862046,-5.454101831236946e-09,8.322382797489864,8.421585369849417
gov,10,1.7651515284200903,-2.8558421949586843,-2.4475571460570295e-09,14.060028008636326,14.148364481366892
gov,25,1.865363451139247,-2.973626701119334,-3.847322659046956e-09,15.458894202972909,15.554919713551861
gov,50,2.174439327013152,-2.871756246466562,1.4958571116614815e-08,17.291957040860265,17.549121861045148
bible,1,2.383358149022735,-0.014005965043293015,-5.8672890551317806e-09,7.959514141810705,7.881283465978268
bible,10,1.8463381916221995,-2.024376620790463,-5.672463164143389e-09,12.413843301423874,12.403891697038253
bible,25,1.864929065716097,-2.254606066811373,-8.327995851132072e-09,14.232590122748858,14.22530654009283
