language to,c0,c1,c2,rmse,kfold rmse
ka,31.59526602795742,1.1491098113188027,-4.973512837802344,4.468917998035978,4.663225425811648
gu,35.035064278903455,0.8032441970015162,-3.7239439394733567,5.756125965800991,6.001006613216349
hi,42.16813903778124,0.5739988605698475,-4.637317375263176,3.8976400757470513,3.957610937259569
si,71.89637209553791,0.2809513233411332,-6.3713171767766275,2.410488734857837,2.5836365353143296
ta,45.37529891340832,0.477628679298936,-5.646120142871918,3.0732628298464864,3.1879490906816117
