train set,train set size,c0,c1,rmse,kfold rmse
gov,1,1.685864931227327,2.1819874571281814,8.366359994016802,8.467872325402492
gov,10,2.7549970686325387,2.5112604388021436,14.24382297150505,14.333019571072759
gov,25,3.0973395425835677,2.5354945054902327,15.645894162218855,15.731692501344511
gov,50,3.5388955970328,2.3671697194737806,17.490647708221992,17.758141469006414
bible,1,1.4986117966603996,1.9152478088903446,7.8465468439074595,7.821451583824742
bible,10,1.7779853229493585,2.491365538141689,12.414945655534263,12.416095167243855
bible,25,1.9507529089736724,2.5655331695309798,14.245423010027825,14.251906933986257
