train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.420928133013949,-2.0225614519323178e-07,-9.329945417687979e-12,8.766353899289177,9.001416032089688
1,gov,7.714824369865442,-3.04904090980034e-09,-0.0622947164419499,9.87313671468144,9.732041779617719
10,flores,4.562749554205918,2.661606980509568e-11,1.1062229992152065e-08,5.944801070628858,5.740805752241654
10,bible,12.338937154298236,2.167105461328025e-05,-8.302109901865946e-10,13.314866226032468,13.635166935753844
10,gov,14.23137495661789,2.4558916763380987,-1.0600667876820171e-08,17.144053539128457,16.989649015649153
25,flores,5.958685692870033,-5.095331206313101e-10,2.0925766035234113e-06,6.937661228206598,6.715995554501913
25,bible,14.63505248194209,-1.1649642462329897e-09,0.00021763777950655706,15.108092079176892,15.451081020001068
25,gov,17.51850737172084,2.5371930174610045e-06,-2.3576766908356434e-10,18.990937021781765,18.834180761333442
50,flores,10.925851942507673,-6.652342791124925e-10,0.016197784701642872,4.729093675723844,3.7195206014680937
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.579158721028605,-3.502762488222079e-10,-0.06354684941329879,6.017338400496288,5.610461501595564
