train set size,c0,c1,rmse,kfold rmse
1,4.718564949607648,-5.790373510408374e-10,8.499901188418375,8.459618680203553
10,10.807083767841593,-9.74376211078192e-10,13.781490836163028,13.719264904732043
25,12.789861281742144,-6.365032726031296e-10,15.366560108473156,15.306817167991209
50,17.0614710801311,-4.3601311869448965e-09,17.413034850771485,17.9582000186342
