train set size,test set,c0,c1,rmse,kfold rmse
1,flores,1.8100001374946433,-6.751918529855192e-09,2.375899826594964,2.396291443455175
1,bible,7.8790711523428465,1.3430336129928572e-08,8.40269451839754,8.474519927474057
1,gov,9.031575648153865,0.3652033704929217,9.621951689389812,9.682382704295314
10,flores,3.8826703206255035,-1.9273274964912397,5.3739914033991125,5.452191844470292
10,bible,13.791562239548865,7.224872822843367e-10,13.07794885357049,13.214040497077317
10,gov,17.163034294796844,0.347126868670577,16.944476495572747,17.097069734270274
25,flores,5.246864373948676,-1.9410332011557552,6.4569348777506725,6.548491901878625
25,bible,16.08288834143952,2.4756501891387048e-08,14.900748957924833,15.057324166617349
25,gov,19.222017904041362,0.47622180992147845,18.82162459236359,18.985636877189783
50,flores,4.491817960637211,-3.8650047978730706,0.41893226838679204,2.2122355023638653
50,bible,-1.210939781966137,-2.1248215181861587,0.2213619781252778,0.5168733480843491
50,gov,41.73524021020745,1.0590631446341552,5.301239091381389,30.73484104611705
