train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.01695210435963,3.01695210435963
1,bible,-1.0961796045022247e-09,-2.9129878330290153,1.4415081007639181e-07,8.482937352743603,8.556155417037338
1,gov,-1.5955600225596634e-09,-3.0724406845116996,-2.738902111427613e-07,9.71247848301186,9.714925051650352
10,flores,-1.111869592842563e-06,-2.6092965597700366,-5.7318856507426925e-08,5.274130953396743,5.249293036412896
10,bible,-9.424781072352656e-11,-3.5554035872108134,0.03099623391400321,13.296318723473057,13.309478937986572
10,gov,-1.1904772508578764e-09,-4.004189039133899,0.1420765076818629,17.15719504570013,17.250088087371612
25,flores,-3.6461607559084092e-09,-2.884687617068879,-1.213080365504443e-09,6.321429429364803,6.308651327629678
25,bible,0.0001683513833195277,-3.847713056403814,4.856174580803395e-09,15.089189444211435,15.24028254324328
25,gov,3.1980563422678104e-11,-4.024231062022556,0.0012515961307711977,19.13230626220248,18.862657727339798
50,flores,-1.8787993222589428e-10,-3.4260615540634767,-0.5067656117924622,1.1437684819312497,1.1976951035125318
50,bible,0.0,0.0,0.0,1.457166199626293,1.457166199626293
50,gov,-1.2653070396169969e-09,-6.456615687901101,2.3573534048372107,1.732211738416925,3.498563219458802
