c0,c1,"c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
35.32476611985365,0.004592607213653065,-92.77912248640226,10.901506435782004,45.69406095103055,4.214834855472174,2.8489032342190743,1.87119909626821,4.328860863854279,2.83067335666151,1.7429220374850949,2.5769244109174942,1.2610315927217337,0.6662841994247696,1.6585220586650447,0.4007302881431475,0.3222869579288203,0.4480056557919274,-4.504025080375189,-8.963020994594006,9.312701724195145,5.8046150868662005,2.947219696191986,4.407758166686709,4.4157729110791415
