c0,c1,c2,c3,c4,c5,rmse,kfold rmse
1.573836089857911,-6.076513295566717e-09,-0.6960860399067934,-0.437973501573985,0.01764221735401862,-1.209699640251252,13.783241843920317,13.787699088266415
