train set,train set size,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,1,flores,2.0663667244691135,0.0007652348433398949,-6.524672640480956e-10,-1.0791032109185778e-07,3.368300427938642,3.0781209108265952
gov,1,bible,0.0,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.597853745292788,0.042849597540999936,-9.516019335932987e-10,5.817806944743023e-05,4.514682361675611,4.8018362106664885
gov,10,flores,9.344005418114515,0.0002254913781265802,-3.951140140864554e-09,0.00018047842355881286,4.250093760647946,3.828120565538725
gov,10,bible,0.0,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,31.738760576779924,0.0005471257620580814,0.11271772636539831,1.1894009098042121e-08,4.786942880357117,4.07019774675982
gov,25,flores,9.604393414830366,-0.18853044930083138,-1.7469912795387814e-09,2.8596193402043153,4.8917030688596475,4.31875516731951
gov,25,bible,0.0,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,27.473746758171945,-1.6702558738901835e-09,0.018249261021806563,12.188823637146868,4.704364192773883,4.618831895442893
gov,50,flores,11.66929608601058,6.580551139794008e-07,0.00014271140207306325,-2.27376504207963e-10,4.2533378924080925,3.8379554034724364
gov,50,bible,0.0,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,37.71249803973591,-7.02540880100902e-10,0.0046189073781546745,3.580471995827131,5.505783493789371,4.500422001891128
bible,1,flores,0.0,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.474704884653937,-3.6747602782154437e-06,-1.0189335267602695e-09,0.05663479464419485,3.953560888793708,3.8418686500645576
bible,1,gov,0.0,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,19.037063488634747,-1.014666936512014e-09,-0.0017460579877679138,7.898360441969706,4.602036346820257,3.817611166648076
bible,10,gov,0.0,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,22.080787502673093,-3.5720483794943376e-09,-0.014840783031380048,9.133104452962852,4.859331618731422,4.395396273317924
bible,25,gov,0.0,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
