c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-3.9469981616143053,10.499430844856807,-2.979244648849861,-1.4962958601529268,80.0,80.0,80.0,2.2244834135642177,-14.578112998858034,80.0,6.51610578396231,6.570695326890342
