c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
5.885943452160532,53.002158707876944,-100.40964388144221,60.482216754495816,-3.6612202218615386,7.7503884422811264,-1.8011332884419011,-0.9010743495068587,-0.8628612280064293,-21.93340048863486,0.24117546400747208,12.859619154478622,12.919502876264591
