train set,test set,c0,c1,rmse,kfold rmse
gov,flores,7.426575638502989,0.18673225369469568,4.190046417798852,4.229252146185245
gov,bible,1.2633534044513997,0.029271637318212983,1.244779767288763,1.2537765180109444
gov,gov,24.696587485840876,0.4362467167321147,6.515449361972935,6.588054685684308
bible,flores,1.1880953877625229,0.0640476079773514,0.8063719367798118,0.813922962624934
bible,bible,18.40170042086201,0.5851360595563478,4.2066360384660655,4.2630325008003425
bible,gov,0.6308160819031589,0.03826531300513775,0.6669559924637839,0.6720931007745464
