train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.178909670348576,-1.3938694423279748e-09,5.871579318725899,5.77728898768873
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.279727083519514,6.739399176774002e-11,10.073594234676335,10.210520226813863
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.973238624995055,2.8284442502697647e-10,7.540143396446177,7.575115422619447
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
