train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3",rmse,loo rmse
cc_align,25,gov,50,bible,2.0397841081065664,-0.09521680719774757,-0.9166734106066421,-1.1797756864075637,0.23636199787931247,-0.514411306086584,-0.8192034059176186,-0.2866454086017509,-0.8702214019943535,-0.9909658071600481,-0.4168004803004584,-1.6049142710092446,-2.100661945416212,1.7951875803074042,1.575050291901534,1.3769269112791152,0.21591394697626917,-0.5136347251017436,-0.8054530217934165,3.4807847659219454e-09,0.04406728628563113
cc_align,25,gov,50,gov,12.010447515899683,8.32400573606043,5.35326496894877,3.191400763635313,5.82430421746165,2.5564860860380474,0.8432849761365958,-3.7968712735967483,-7.027674791582477,-6.337268594044253,16.145422916581524,16.995449888727904,16.113924059639007,4.832856057794006,-1.6269755601747047,-7.440822188435865,4.204178501879371,1.0816746082258952,-0.16732675417203288,1.3795864656744168e-08,4.360987786140885
cc_align,25,bible,1,flores,4.046051948320104,1.5898193478523335,0.3349889100657242,-0.30845478527118314,1.1591608040182901,-0.0861618571894901,-0.6184792239319313,2.4329335225521023,1.3117718148981328,0.5037429031240901,-0.4102759001610082,-2.393400972208039,-3.109276768284748,1.2418815423334575,-1.281866638614873,-3.5532413075374993,0.7097571052318298,-0.40869641941913665,-0.7912570739128642,1.2820157299108358e-09,0.049492186929712564
cc_align,25,bible,1,bible,5.014880091133854,6.218484881754788,5.135878403036092,3.583903098012889,9.316148537734804,7.703488853636212,5.070742296294272,2.4774319278854926,1.1571891820017064,0.32049548402523725,0.4523344219138666,1.0373989018179088,2.849091923097054,-1.5864143149733643,-7.5276406945958865,-12.874731775758189,33.04770191446414,22.111617929760374,11.092382844538399,5.0556085587170733e-08,1.8157607122963162
cc_align,25,bible,1,gov,3.533885059888355,1.0938523500359463,-0.05692806984478237,-0.5907770684305229,0.7211954594873536,-0.3953606139124331,-0.8177343356354622,1.1147251813922332,0.13136572914333244,-0.34590948206136274,0.06322511847296879,-1.5923962848176385,-2.27715609749971,1.2213340516735565,-0.8599608955115803,-2.7331269805868703,-0.316760682443804,-1.0657987954198835,-1.1280480525788392,8.785854418537923e-08,0.03641920177584933
cc_align,25,bible,10,flores,6.804497287157933,1.9628774474319939,-0.08218376475310213,-0.8792658623969997,0.5994159361341428,-1.2998013413826384,-1.6748859823148219,2.4844392751530213,0.7862084920256897,0.006453548912963529,0.8406170641106407,-2.4387302638655037,-4.041323171115239,2.8809285132926057,-0.6502849002769947,-3.8283747017872014,-5.482592444923252,-5.074354432486099,-3.3141372576275985,4.9798141930329667e-08,0.38419120441796667
cc_align,25,bible,10,bible,5.326084178733153,7.039005017016053,5.945074240492766,4.227797010110435,11.046983777534134,9.32539860927503,6.244880167941236,-0.06499360585922927,-1.4234918616938794,-1.6235966407772908,2.8200252300470976,4.642362297908831,7.0171372227430515,-1.22536648994903,-7.121695183158588,-12.42837935650276,39.55304454735616,26.62799736460492,13.473264043637398,4.5795117897372474e-08,2.0735826353904327
cc_align,25,bible,10,gov,5.535552538959051,1.8987539762327803,0.22796527042778242,-0.5188648666868616,0.6812778781160973,-0.9154761493502531,-1.3181255347459995,2.1992150274167352,0.7348340691746628,-0.0026398627744422132,0.8850441346075497,-1.627674163086642,-2.8492194153237502,1.938676702346097,-1.2985096651220263,-4.211978378422292,-3.6314719897748087,-3.6262966851332816,-2.5226308784883464,6.568917425496603e-08,0.2553344553080606
cc_align,25,bible,25,flores,6.518230541658906,1.9691833125692912,0.010630932077362782,-0.7790595321742634,0.522118491031061,-1.3068240697532718,-1.6632022767058665,3.151443767702472,1.4849092577988607,0.5274248384520044,0.5351113501210826,-2.742842687424851,-4.331126766729295,2.8479072615257834,-0.4553841156088288,-3.4283466201829063,-5.537947021209969,-5.078751590676157,-3.310571401181012,3.9622982138954224e-08,0.35644334686629026
cc_align,25,bible,25,bible,6.773140153727901,7.383421874130492,5.8897885544358655,4.0638383549378,11.50628622183608,9.429060971340942,6.236672375169827,-0.43709907274998344,-2.059113451176732,-2.135764211051359,3.438581632708262,4.807990429902884,6.95277684699086,-0.1511852729459076,-6.383131705325745,-11.991855667053073,39.63582858306791,26.512286179531138,13.382348607580333,2.339358553473106e-08,2.022247515317522
cc_align,25,bible,25,gov,5.898939098546193,2.0091468363689695,0.24037966987820847,-0.5383274985391009,0.6657236561795388,-1.0178165697847976,-1.4146249323985782,2.5320573482233018,0.9836883447731436,0.16646131373130033,0.8847663759894075,-1.8459918053658417,-3.179790730315616,2.156186455948785,-1.2122902317473774,-4.243920527159949,-4.227649678316198,-4.087228580794874,-2.773740805927915,7.88993940047699e-08,0.2889459042432316
cc_align,100,gov,1,flores,19.683587871823928,4.858948525116803,-0.7602412334582154,-2.4939483802921885,2.9483990235664197,-2.0756391395846294,-2.9927657029528527,1.863353597465081,-2.2192136020539066,-2.576123340704067,3.1134909994090725,-5.631417097391677,-9.667261691502555,8.144659132106467,-2.2403813154932317,-11.586919115150655,-11.511434942400497,-10.840043909916115,-6.626658433825362,3.6371757783163907e-10,1.1224640193551672
cc_align,100,gov,1,bible,4.8987186626983235,1.3961660125928763,-0.133833135797198,-0.7660666473930837,0.0773348677558032,-1.3576735442184344,-1.6080024523845124,1.6751526681304183,0.3450737025587671,-0.2686131788569171,1.0496596483571252,-1.2634216001965273,-2.5202486727305016,2.0717008275119992,-0.4726131731227122,-2.762497647564606,-5.305464995535298,-4.72167187149736,-3.088514591920089,4.163501903303146e-08,0.3470359976962509
cc_align,100,gov,1,gov,10.430739566166778,7.27473376488376,4.672997484080851,2.757865434145436,7.07378595332089,4.1918546041791975,2.16095602504237,4.365112849563749,1.7112422401806855,0.42931199301025924,4.275209410888509,2.287680321812687,1.893072038103215,2.468663956388788,-4.6971990602790665,-11.146477388690984,14.778668696539496,8.673415527769205,3.8779304523642333,4.98922813600521e-08,0.662227434163709
cc_align,100,gov,10,flores,32.62332560151257,7.091381131532629,-2.1864095063847424,-4.732596850828323,2.6699732628672592,-5.45574164194991,-6.239048161534325,1.6182500780572733,-5.017889754488584,-5.082783728882804,7.327651116038392,-7.222265797998081,-14.623109111516078,14.943997475417994,-0.9674470717606078,-15.287651650195722,-29.70880007065256,-25.13095396133547,-14.446608441870282,5.740203316592552e-08,2.548632027348145
cc_align,100,gov,10,bible,4.119905776432805,2.354645317378556,1.1541385637885186,0.3631594089633628,2.2617778498212266,0.9828157265336455,0.1673471347281472,4.255851517462941,3.082155877558221,1.807543800494144,-1.4054849339769024,-3.437542338633646,-3.871954471138453,0.7960339142609529,-2.1954517042209987,-4.887788510152677,5.114020539339524,2.6654259210239277,0.832116533964928,8.459555143345184e-08,0.35604706731636226
cc_align,100,gov,10,gov,10.96556092008535,8.99296547775097,6.402576337066409,4.14490954257237,8.501927321999347,5.455560500497446,3.052854027666486,1.2210631219200314,-1.6967999366512452,-2.2456469249764908,9.754218298936545,9.861981495848287,9.958160292792995,2.524239002254404,-5.072983297118404,-11.910450832508436,18.233163579638017,11.0272564630229,5.11122549248816,6.833118306366953e-08,0.691322508665794
cc_align,100,gov,25,flores,33.17490527803685,6.829300512481958,-2.640283467861377,-5.153058283211695,2.688389814735284,-5.568833199339876,-6.3537668926267195,1.568310791562887,-5.1180316941466675,-5.1415909949383565,6.828023489310637,-8.219016696941367,-15.795502671566771,15.78433694316796,0.13286045640403615,-13.95354905212451,-29.931389581883106,-25.352961392175462,-14.575303787471938,2.9084281889801627e-08,2.570578926692478
cc_align,100,gov,25,bible,3.6082693953455,2.3604448107803715,1.3140144363508819,0.537280001070372,2.4732160026410663,1.3145039139232473,0.44242787778917975,4.90921253906378,3.832728166587434,2.385283252558702,-2.045183251948787,-3.9660545211422726,-4.23673221912105,0.5850658999861283,-2.1358163476189183,-4.584608400851529,6.710273018287286,3.8441996981740663,1.465703238240087,1.0140896863426028e-07,0.48543908095189897
cc_align,100,gov,25,gov,10.270533325447243,9.17696274139403,6.813530362813133,4.541702525422528,8.359105790158706,5.4763574986307715,3.10482697576527,-0.04165091847455504,-2.897272081596062,-3.168200381878136,11.809922110528047,12.959485436828897,13.236995663751363,2.4371026342511124,-4.612803840680379,-10.957941161238178,17.76586410458153,10.783633024225043,4.996684101668542,5.1185298197275555e-08,0.6268279277262571
cc_align,100,gov,50,flores,17.076386542011434,0.7506837604576907,-4.497173606844684,-5.372088394477456,5.111791544682079,0.6833990686344468,-0.8020632313963364,-7.837137917862417,-10.531830888072461,-8.262259690399254,-0.5922798721418548,-8.329510166827859,-10.923279161699721,10.141706159908184,3.90049827982513,-1.7165914859056635,6.2305621261155455,1.8922210343693213,0.15689970267652195,1.96903715957977e-08,3.8047810516133236
cc_align,100,gov,50,bible,2.396656618908601,0.14516506778572086,-0.7593153213089873,-1.0787961253743295,0.4168608009608562,-0.4233948416526474,-0.7734370107904426,-0.5081180229278421,-1.1751512828498285,-1.2395343596890354,0.08426124255831022,-1.0619520592025988,-1.5726698356747524,1.8694972917561905,1.3950548599519617,0.9680555058177722,0.3586637648802357,-0.4565347403606464,-0.7826140495620575,1.8956119420745368e-08,0.1391385457988965
cc_align,100,gov,50,gov,11.782318983456372,8.474138343206176,5.586859406278265,3.403305424061269,5.797747552025974,2.5841034559939065,0.8761947186522334,-3.748375264155037,-6.971142634291195,-6.3084800178124665,16.537368687109723,17.640354238846694,16.819160381758593,4.592452129142814,-1.8784364325403033,-7.702224193244699,4.112934077974816,1.045167043462495,-0.18192982751873338,3.8481855347070285e-08,4.387029961965661
cc_align,100,bible,1,flores,4.267111185663197,1.5508129890804037,0.22576106344356703,-0.41690749627184986,1.0799068124039481,-0.2171961705044669,-0.7280082713715517,2.3656396463313043,1.2066784227095793,0.4214594638893323,-0.3546562450335988,-2.470254724032611,-3.271143516436197,1.454336897253531,-1.0771597623543703,-3.3555072738502987,0.12488415068588668,-0.8446350258532982,-1.026229499856185,7.050119208328964e-08,0.008439030315209152
cc_align,100,bible,1,bible,5.054112131497827,5.823967500773701,4.690176328341189,3.2120640392444706,8.93524155095626,7.317484887320855,4.782294168571386,0.9464770456827267,-0.3420297842805552,-0.7847161393280531,1.2948434341934654,2.042220546479299,3.7627837366445855,-1.1736603989038463,-6.778646360328361,-11.823146620528103,31.51198597340356,21.0318916282271,10.520900316264026,2.4506203506098402e-09,1.6766074731377654
cc_align,100,bible,1,gov,4.113923415165093,1.2011479172648196,-0.11291434839577932,-0.6845516261991553,0.6396537386169242,-0.6147564417130846,-1.013289903433579,1.2896051802462383,0.18242393715219374,-0.33046798533946226,0.21673855643077197,-1.7404867216013664,-2.6061724248673226,1.546701299865279,-0.7637968348243735,-2.843246734963813,-1.466441804695167,-1.9401805275107091,-1.6021534412495027,1.2445091709299268e-08,0.11321756288379553
cc_align,100,bible,10,flores,6.364557987550255,2.0572745311034173,0.15363371361245262,-0.6481854054227838,0.7482787813805062,-1.0473823153699253,-1.4628061097693472,3.1962068373555406,1.5610116328076782,0.5891197161101414,0.4453695119144177,-2.7010688150207356,-4.175457400881756,2.673532319640112,-0.6483934441533439,-3.638124072810437,-4.38782536406571,-4.255224788314426,-2.872118616889938,1.0021965412342929e-07,0.2858556155265179
cc_align,100,bible,10,bible,4.976617146139955,7.037439363086006,6.048186217472818,4.34173357340319,10.897331567989573,9.260710203721715,6.216504754760113,-0.27910876999209666,-1.5956515152685946,-1.7569360848801543,3.291175021964811,5.416720339366609,7.842276038771458,-1.3391212346499646,-7.023349423124551,-12.13912079349283,39.14773216084623,26.386247246063412,13.35267112250869,8.849209100920941e-08,2.0495188984080412
cc_align,100,bible,10,gov,5.087389001122794,2.0313582604474334,0.5082785731683853,-0.2503010028789465,0.9523695636502965,-0.5406680126706987,-1.0151455141401455,2.8788050575559554,1.4851282289673333,0.5647301290864756,0.4267686510680287,-1.9240319226060019,-2.9711081627149167,1.64601785265541,-1.4512140142284606,-4.238723824064134,-1.975025852377093,-2.413004982259427,-1.8721001920896627,5.0578747101690416e-08,0.12584683754618967
cc_align,100,bible,25,flores,6.930233591677766,2.332787940618742,0.28699598509256585,-0.5841418080266337,0.7053281617861925,-1.225343758381125,-1.626943536670311,3.8741804800249473,2.08818647647383,0.9462093898508229,0.5655612997407167,-2.8849069027186767,-4.5375858063484,2.9067844484754866,-0.7143200218986929,-3.9733149164980177,-5.524493044719723,-5.118773347527312,-3.3402014989647966,6.987351585284895e-08,0.3468453790250639
cc_align,100,bible,25,bible,7.362299326788506,7.429965911252529,5.764348196168591,3.911678976656676,11.759631017731968,9.53733033531623,6.282732198041257,-0.8556852605024379,-2.554764639480396,-2.50582980847609,3.45008091464858,4.5976812420219355,6.6891831290561825,0.10387484938555952,-6.428887282407318,-12.308292219289584,40.16061693558305,26.80892308562831,13.526978123881813,9.190268777660475e-08,2.0230129567359327
cc_align,100,bible,25,gov,4.90568246879105,2.1537132772765433,0.6973808473878946,-0.07899677067044124,0.9325270511722191,-0.5163583011306548,-0.9864887373881908,3.6600339647130022,2.2658599430232957,1.1373717464876223,0.20593683287244205,-2.152324579520074,-3.1910622706500495,1.5726003018070802,-1.4271736735518532,-4.1269700258585775,-2.002876660711974,-2.410695968541177,-1.8671414693107975,5.571497406667675e-09,0.09732053895972644
gov,25,bible,1,flores,6.827186468697392,1.4878937168153732,-0.6114702421711664,-1.3189866618446846,0.01970089353818911,-1.8760645869620318,-2.101742020703611,1.594638606310096,-0.07389185268737072,-0.6197042583000764,1.1318991810969827,-2.23935544343715,-4.015254413773197,3.2195660143051734,-0.027292937533208123,-2.9494653814206333,-7.76022441517796,-6.6714199655814035,-4.158766718362931,2.4796388529994402e-08,0.5402501240163182
gov,25,bible,1,bible,8.263866712917364,5.205299643786445,3.046687547353669,1.5897483975463766,6.761920362404018,4.40538707284212,2.4445618177240434,-1.345959609030989,-3.2540069669977982,-3.058539305883025,4.042284021171811,3.2531856990996886,3.5133812199655603,1.5090333629321167,-4.570325528627887,-10.041734104717685,18.10532664759386,11.262070313786909,5.290795991780451,6.593134507191662e-08,0.745176846585275
gov,25,bible,1,gov,6.8422479554541065,1.5166646128886248,-0.5843437031111529,-1.297778464646838,0.03976850664035624,-1.860174632166742,-2.091060274927237,1.5101313533937386,-0.1636413047882212,-0.689056880835644,1.2438101282205791,-2.088175313066639,-3.856242784289134,3.2082921097006767,-0.06226676319169926,-3.0057701403042527,-7.726412635960976,-6.649559183667328,-4.1475221299780785,1.4354777301631454e-08,0.5424671133451177
gov,25,bible,10,flores,10.665967298424276,2.199932494449088,-0.9798606468642752,-1.9378280098058906,-0.5431689634869531,-3.3526518936567453,-3.4153621739404194,1.6125648827004453,-0.8689222392643164,-1.3662098174656612,3.030362836221963,-2.003951192136505,-4.924571941190827,5.225627198616159,0.3293206140538619,-4.077351622437753,-15.559692786906506,-12.591700646246277,-7.367025236434181,1.9690432362385826e-08,1.102094719709847
gov,25,bible,10,bible,7.07407514170203,6.7092445780530205,5.057987104551751,3.3510289010113117,10.055061936236186,7.926565359672713,5.108650899291249,-2.6041193835528302,-4.273445022679742,-3.7988453047315427,5.076893597095719,6.428622134638043,8.132052639391775,0.09128880672267001,-6.193226754282407,-11.849279896681514,33.081891547527746,21.888408619851823,10.932119224434192,7.708554770410624e-08,1.566844028621991
gov,25,bible,10,gov,7.759396936216869,3.418446521642609,1.2324737424902887,0.13018773119646956,-0.27099087637878994,-2.3912505370266084,-2.539917755482792,4.94724474514884,2.7248281352243366,1.2492745118613016,3.63407516546808,0.41170258666486703,-1.752288242936575,3.087228523387737,-1.1177502066963225,-4.902220842753892,-12.645325212758905,-10.202850017807963,-6.044554750325468,6.734622350552462e-08,0.7705469142992019
gov,25,bible,25,flores,11.438137644742888,2.4494719269067526,-0.9370179985837073,-1.9655573581569667,-0.7859575519021252,-3.776795024300483,-3.773153142435333,2.44718057910311,-0.23567852393943176,-0.9404514370093227,3.2116298142719764,-2.2956626914118474,-5.521916737066981,5.667433705927024,0.47379785524459495,-4.200472766663782,-17.851467387408466,-14.288605301083473,-8.279848624703268,5.602367524189418e-08,1.229225664978211
gov,25,bible,25,bible,8.860053619837915,7.362227988962153,5.240436528993776,3.355820475749277,11.570655084660025,8.992827156360388,5.794386095879177,-1.2464975834815646,-3.1935716911417353,-3.0054195599398783,3.566722512082492,3.875160617485478,5.530965465518204,0.9960883419078169,-6.081519688353927,-12.451234330459544,37.73681440291611,24.93256919881346,12.504362915337083,3.0228320955810004e-08,1.833876508018716
gov,25,bible,25,gov,7.973127323132052,4.197343210556327,2.0251343889234925,0.7684429520516051,0.9176358134707023,-1.2693849916695423,-1.7219114311338997,7.448073629528533,5.155712052336042,3.0509440049151033,1.908889129176964,-1.668458599913016,-3.5836415935546335,2.5913481001919125,-2.2522290161872562,-6.611479049164178,-7.887614517787791,-6.898106093987592,-4.302164461181422,1.9321005342714096e-08,0.4210623878273504
gov,1,bible,1,flores,5.705641721020172,1.8949388427815534,0.17274039369980232,-0.578467119566549,1.0036440869880343,-0.6371275181480748,-1.1211951552259058,2.7178333792302145,1.2553219428529774,0.4023834829985994,0.002157247040887216,-2.8096857427604114,-4.000129884563981,2.0052201389150195,-1.3251576406711922,-4.322499541907055,-2.175041365868933,-2.6272054242547176,-1.9980393570609074,5.210625681650511e-08,0.1541143792665296
gov,1,bible,1,bible,5.478390898078723,6.448403052738705,5.249747022036438,3.6401856848674607,9.549179914647898,7.822879851747802,5.132824731300537,2.9042586354619724,1.4949898844739822,0.5602940279197918,0.1078649298048362,0.41165554286304007,2.1865084449768624,-1.7701057481775007,-8.293790133251349,-14.165104763426092,33.502040512371934,22.373994868279492,11.221551799493646,4.2844095792219775e-08,1.8430823938320677
gov,1,bible,1,gov,5.8062379453495785,2.6761348193162866,1.0018772250424852,0.09922467686392042,1.1656405335958984,-0.5034780734911483,-1.0295484385055953,4.060898551416469,2.448757090036134,1.2231736644659623,0.6623632677120366,-1.955797884948157,-3.1392774465968833,1.6802402845195128,-2.0331571658439684,-5.375215362914848,-2.474553118655413,-2.8489347330114665,-2.1173073366266264,5.460797876459808e-09,0.14284918761201576
gov,1,bible,10,flores,8.958826851726885,2.6156713234648565,-0.010404033225446594,-0.9961497120528534,0.3503452533791434,-2.0632395290374763,-2.364340474755481,2.673388245203774,0.4829508725582098,-0.32573295069137864,2.2042434074580424,-1.8742547616418945,-4.081463299117322,3.696325951801655,-1.0399270069519944,-5.302550325454682,-9.828751465123975,-8.37518331391559,-5.103181831420837,5.656242882027957e-08,0.6967532618373337
gov,1,bible,10,bible,6.770513969669769,7.777385793639707,6.323949830239424,4.423257171685018,11.885935793678382,9.805403026017817,6.515888566926699,0.08815510057302611,-1.5466701333657387,-1.760165374639583,2.917027497507491,4.296952854144498,6.6167256263344125,-1.3530211210797418,-8.664149362949223,-15.24429676375396,41.24507726677249,27.639130215572333,13.977879303465789,9.60066607566323e-08,2.12918898835145
gov,1,bible,10,gov,5.807128637763318,5.360446680428254,3.95435572329588,2.5416583513112507,3.0397254209880296,1.3404306051965946,0.3311806419651342,9.979090521213218,8.034072434762217,5.229708312587845,0.14556013756361594,-2.1458239687962832,-2.861367714708293,0.11166348473120742,-5.014256759400524,-9.627578227012581,3.4611485753247884,1.3059416037730636,0.07881796722072523,4.6205148170717515e-08,0.3618303316018549
gov,1,bible,25,flores,9.726485009155997,2.670522489411012,-0.18037008595444845,-1.199563633153663,0.1578585834451524,-2.436299056369347,-2.683803197200958,3.1479172508891606,0.7980181075040031,-0.11619890534141557,2.145715708440023,-2.462500671205647,-4.955877826746832,4.260853489688854,-0.6582175770046295,-5.085379204472869,-11.637044042624636,-9.733110429943933,-5.83673264285113,5.6719477447029456e-08,0.8041901487542497
gov,1,bible,25,bible,7.993239115695252,8.024589224213367,6.229081911121292,4.244641169818782,11.824046302854603,9.449069576066076,6.180449550702641,0.05426524517059467,-1.8474090681271054,-2.037890464135911,3.848059898707136,4.804936760855545,6.7605816133719925,-0.10215435134615514,-7.387980405598691,-13.945178633273757,39.131006996601954,26.012412420153684,13.092838126713657,8.128684831037235e-08,1.9684447609091618
gov,1,bible,25,gov,5.502220627533909,6.047443673654303,4.801532236610563,3.2674463182121394,4.759433642617693,3.1105569036508585,1.6585661770561244,12.3357362697538,10.476283977971649,7.0838982667722545,-2.331261551138304,-4.759860609134472,-4.922143809714465,-0.762993304343859,-6.40169611126509,-11.476525375933592,11.493257365965178,6.965011208203033,3.076316990308286,7.954911866040825e-09,0.9123729104703039
gov,10,bible,1,flores,6.982983468079711,1.616070880494243,-0.5172173781197277,-1.2537645463839466,0.20881124098696277,-1.7273965458613003,-2.0010951125425183,1.4822513232397871,-0.21341036773843278,-0.728324188977286,1.2125434143683613,-2.1417719076163766,-3.8816793993273144,3.1197648135506237,-0.3571307764698475,-3.486338773462212,-7.163794334428978,-6.272615035815267,-3.9511748102846016,2.455384365423308e-08,0.5158349860743427
gov,10,bible,1,bible,9.018704164279617,5.179088765817507,2.7913730465615836,1.3168061560261324,6.545730007683872,4.01208553816182,2.110921600534843,-1.2734667869474832,-3.3210789861079437,-3.12633794357325,4.05769128228469,2.7827384999429046,2.774398527103394,1.9719166187634536,-4.370173365977395,-10.078077246763005,16.306839214283507,9.912543226138686,4.561968056122451,9.3453529251262e-08,0.6258615827903915
gov,10,bible,1,gov,7.080909384697534,1.8203224012536061,-0.3219188925709747,-1.1002054818262048,0.2831501431098501,-1.6777587972522598,-1.9701576097866274,1.9923146309586683,0.24783137524371235,-0.40130050592118877,1.2095571190804786,-2.1878366826230327,-3.9428549850525805,3.087688218980272,-0.5062097135350458,-3.740718335097061,-7.148530850932823,-6.2736810190892305,-3.9537514014100923,3.121695731780647e-08,0.5030950032076706
gov,10,bible,10,flores,9.742129181310053,2.1861084058178113,-0.7179137966856142,-1.6455347952400867,-0.2922695680076091,-2.883690765947556,-3.015403452874427,1.9523428868544295,-0.3526053354180203,-0.9533199244812984,2.5420227100566106,-2.071668445681237,-4.68782981839164,4.655418068962372,0.07738432152702039,-4.042845731435217,-13.309316816582308,-10.905578064575842,-6.456785800435013,5.652881003591478e-08,0.9359268532883687
gov,10,bible,10,bible,8.209203466402771,6.939101218443372,4.9702728745858815,3.1855042600911747,10.087296585350728,7.687041040177114,4.866857173038338,-2.067847300928425,-3.961473385183398,-3.599803989037339,4.9235619629093845,5.60162791101181,7.011869732760233,0.5419975129816248,-6.358453999247741,-12.568864391432637,31.803175225622475,20.857125850382182,10.363528227546917,1.7636936383604354e-09,1.4807512796838118
gov,10,bible,10,gov,6.869466006107567,4.1197163977554325,2.2708555580343837,1.0619995087792875,1.0859491297906343,-0.8410420920654372,-1.3432276427594771,6.246853930461079,4.174993155366393,2.348159106543505,2.5751162238304395,-0.06681717484230865,-1.581811081678689,1.808188247034987,-2.746953719820243,-6.846571357516488,-5.876892130028686,-5.358158152912392,-3.465493582897501,9.892167670118816e-08,0.3207169701420804
gov,10,bible,25,flores,10.31602421860864,2.423414799683928,-0.6290443764031388,-1.6189783718346114,-0.45744304223743215,-3.1840412043434223,-3.2704325289281697,2.6624910488614493,0.19907737450776264,-0.5809288960724529,2.7252463170877554,-2.2214887668943866,-5.062206164102536,4.973932804970137,0.16605646079089478,-4.161042881869955,-15.00766353947999,-12.163288291747698,-7.133383897861292,5.7618468186379075e-08,1.028068870568226
