train set,c0,c1,c2,rmse,kfold rmse
gov,11.454333172948374,1.8091735131015534,-1.1221064670370185e-09,14.72180658536943,14.801731408448878
bible,7.2224313874613575,-3.701411219634603e-09,-0.010213821827587878,12.24051954181652,12.289491235726643
