c0,c1,c2,c3,c4,c5,rmse,kfold rmse
1.596742811876251,-4.441811488546175e-09,-2.7905015668382402,-2.0098295143042061e-07,-8.063326276678663e-05,5.154093389382515e-05,13.765426581260884,13.762135245754132
