model,pareto,rawlsian,ka,gu,hi,si,ta
linear,False,False,10.924039641438672,11.592254983896572,12.254153390622392,16.67562061969307,13.563737272931098
poly2,False,False,10.801215686002593,11.53181713268492,12.322294619721584,16.841892886123922,13.707392220722747
poly3,False,False,10.801309329896222,11.531871036798304,12.397292111569351,16.914762579426284,13.80739212919818
exp,False,False,10.982126523843016,11.61253249295542,12.361257454677313,16.866239372681257,13.720818600605288
log,True,True,10.774958937304666,11.50609222534938,12.12658516673479,16.465806949945435,13.416949698715962
power,False,False,10.803431444492936,11.51233796335532,12.135711365070389,16.53935116122909,13.471592453799882
hmult,False,False,10.866355071908751,11.550043303494167,12.189804727039602,16.612230135180123,13.506398575121535
scaling,False,False,10.78399667734483,11.508890317800205,12.142566248489516,16.54702209207493,13.478097555694314
