train set,test set,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,flores,7.286143394950759,-7.979140105212479e-10,-0.11758620227208884,1.6954566090320704,-0.0035199758720696928,5.805435876595308,5.923874308478431
gov,bible,0.0,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.21393242659107,0.030858133806797906,-0.01602113885113581,-4.582723333604812e-09,0.05736736915601908,10.077970312306707,9.882026248774158
bible,flores,0.0,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.07382885513179,0.07425712573672723,0.010127815724971012,0.015406433050735713,-1.064199761217919e-09,7.859545798817841,7.412850821203926
bible,gov,0.0,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
