,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.0,[-0.5],3.592292188457722e-09,[1.0],6.080571186032625e-08
kfold,[-0.5],0.0206720196107246,[-1.0],1.9859854130004528,[-1.0],10.103461043237782
