train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
1,12.11728136973554,8.344933027266908,-4.045877733152063,2.961700004591962,-6.408099264141223,-28.04293634296076,4.915555665987595,7.988105741340596,8.005458995164826
10,11.365366075203413,6.631648835468424,-4.070520825361312,-1.8910093254023994,1.5290623329947175,-18.92555942015805,-0.7118525283071725,13.497380427283334,13.562108612668984
25,12.499334485094014,6.980669112386982,-4.509458585886496,-2.2423165147839503,2.644031968268559,-19.21050386687743,-1.5030634288041878,15.118926726721321,15.191729900798421
50,8.492395644303121,1.8633973778175226,-3.815783752600667,-6.44579773807404,8.88326698350816,-2.5728539867733438,-7.7810069378396305,17.182031958494484,17.875013823957225
