train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,6.194582718522212,2.8572860623906755,-0.011263975170502451,-7.319481945411151e-10,5.95034417674309,5.956659347581611
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.001619616877832,0.0038375645494499277,-6.498822261823539e-09,0.0011091649453422241,10.144308784364677,9.990359932601827
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.2751761218068,0.002053234250372281,-0.0023398856343318825,-5.558056585519062e-10,7.445308530390782,7.591456274597838
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
