c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
2.3219395289141764,2.6860833238117903,-3.6619301193591216,1.6595269685029292,1.3607146652913868,1.200678351440679,2.675967072836164,-12.203344074532247,0.9075226921814206,12.875097779454215,12.8871524087786
