train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
cc_align,25,gov,1,flores,30.229285006017218,-44.25713215225156,0.5,0.5,0.5,0.5,1.7803981005777536,1.847124037436054
cc_align,25,gov,1,bible,4.823454648276746,-6.913026311324035,0.5,0.5,0.5,0.5,0.7081422624692855,0.7104595205482156
cc_align,25,gov,1,gov,5.594531536121551,32.20198914966623,0.5,0.5,0.5,0.5,2.6301812705343264,4.088777120449086
cc_align,25,gov,10,flores,54.57209957065382,-78.52594321599707,0.5,0.5,0.5,0.5,2.2750466953153117,2.2883620293917764
cc_align,25,gov,10,bible,6.918183740889755,-8.092350308814323,0.5,0.5,0.5,0.5,0.8834864029872787,1.0793526066386159
cc_align,25,gov,10,gov,8.003168565531551,51.90701897007897,0.5,0.5,0.5,0.5,3.4680074105481897,6.55091886529571
cc_align,25,gov,25,flores,59.3805233074984,-84.52764977363223,0.5,0.5,0.5,0.5,2.2215745079149833,2.2264899717532916
cc_align,25,gov,25,bible,6.24340161118317,-5.915334488711028,0.5,0.5,0.5,0.5,1.0412563787562337,1.2283575059223573
cc_align,25,gov,25,gov,6.2924161302254715,62.0570314948089,0.5,0.5,0.5,0.5,3.8383868814815125,7.414951713114632
cc_align,25,gov,50,flores,57.92723166665718,-79.53844937872445,0.5,0.5,0.5,0.5,1.1146035731568251,2.4205124301804672
cc_align,25,gov,50,bible,6.132241381438025,-5.32215255094426,0.5,0.5,0.5,0.5,0.5517378317852083,1.1981730015909489
cc_align,25,gov,50,gov,14.9480163616425,52.274916815903055,0.5,0.5,0.5,0.5,5.04731990278116,10.96093744753211
cc_align,25,bible,1,flores,5.420228927048327,-7.137050588389762,0.5,0.5,0.5,0.5,0.6422176627912543,0.6656844044748605
cc_align,25,bible,1,bible,8.257200165839585,19.113072701409035,0.5,0.5,0.5,0.5,2.6380236779559456,3.7143867742953343
cc_align,25,bible,1,gov,5.999377955797616,-9.591027030080328,0.5,0.5,0.5,0.5,0.3790149996625573,0.38464017554614743
cc_align,25,bible,10,flores,8.574110687070043,-11.00057024024287,0.5,0.5,0.5,0.5,0.8777256615007721,0.8878509691221061
cc_align,25,bible,10,bible,11.208915676907386,31.82906911658287,0.5,0.5,0.5,0.5,3.374419827954471,4.974186890127934
