train set size,c0,c1,c2,rmse,kfold rmse
1,1.4184988425611005,-2.125902205811667,-8.751730926660914e-09,8.154158672419225,8.148538988767868
10,1.5739257508454754,-2.891695872175137,-4.0975736935331605e-10,13.59743001633964,13.59301202564022
25,1.6571321643156567,-3.0070272792141313,-5.109059302360887e-10,15.23428107007264,15.23202036155342
50,1.9391878832321587,-3.2739451716038803,0.13839765142040075,17.29651817927382,17.573131725956788
