model,mean,min,25%,50%,75%,max
linear,13.203341583364342,11.996993669369592,12.600167626366968,13.203341583364342,13.806515540361717,14.409689497359093
poly2,13.203341947521581,11.996993823538686,12.600167885530134,13.203341947521581,13.806516009513029,14.409690071504476
poly3,13.203341698986542,11.996993736246417,12.600167717616479,13.203341698986542,13.806515680356602,14.409689661726665
exp,13.203340793556256,11.9969936840904,12.600167238823328,13.203340793556256,13.806514348289184,14.409687903022112
log,13.203341755392504,11.99699366375546,12.60016770957398,13.203341755392504,13.806515801211026,14.409689847029547
power,13.203341675846218,11.9969936715911,12.600167673718659,13.203341675846218,13.806515677973778,14.409689680101335
hmult,13.203341707636923,11.996993563193955,12.600167635415438,13.203341707636923,13.806515779858408,14.409689852079891
