train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,kfold rmse
cc_align,25,gov,1,flores,59.29999999999927,-19.999999999999996,-28.999999999999755,-35.999999999999616,0.44721359549995815,0.8944271909919949
cc_align,25,gov,1,bible,12.275000000000277,-2.500000000000419,-3.5000000000000018,-16.750000000000078,0.20124611797498107,0.4024922359499612
cc_align,25,gov,1,gov,25.49999999999993,45.99999999999999,-37.99999999999986,17.999999999999734,0.08944271909999127,0.17888543819962666
cc_align,25,gov,10,flores,90.92500033905684,-45.49999942360356,-25.50000102847226,-73.24999919756557,0.24596747752497927,0.4919349550505891
cc_align,25,gov,10,bible,15.899999999999984,-4.999999999999896,-5.000000000000038,-14.999999999999975,0.6260990336999411,1.252198067399283
cc_align,25,gov,10,gov,18.074991546767652,67.50000326340977,-46.499992281619996,60.249998314650796,1.2298373876249409,2.4596747752496033
cc_align,25,gov,25,flores,94.94999953352995,-51.00000000000129,-22.999999378038375,-77.50000031098213,0.1341640786499866,0.26832815729991505
cc_align,25,gov,25,bible,15.725000227968179,-3.5000002399659795,-3.499999760033308,-19.250000839883835,0.693181073024935,1.3863621460497833
cc_align,25,gov,25,gov,14.524999999999535,77.49999999999997,-47.49999999999952,66.75,1.542886904474856,3.085773808949706
cc_align,25,gov,50,flores,51.180585480066,-64.99999989139525,-8.000000112242958,21.7985364079313,5.2075928393152645e-09,1.8494622304558581
cc_align,25,gov,50,bible,1.4202208504793354,-13.999999999151079,9.999999998850708,1.1994478752819333,4.8671001919186776e-11,0.29262093393485883
cc_align,25,gov,50,gov,44.69984142907683,129.99999988128377,-89.99999983853604,21.000396218567,6.830960724726485e-09,4.456396865804416
cc_align,25,bible,1,flores,13.199999233342282,-2.999999457300171,-5.999999424755917,-11.000000204914619,0.3577708763999677,0.7155417527999324
cc_align,25,bible,1,bible,22.449999999999992,34.00000000000002,-47.99999999999999,57.49999999999998,0.044721359549995635,0.0894427190994193
cc_align,25,bible,1,gov,12.100000655651343,-5.000000476837103,-6.000000397364566,-7.0000000397364905,0.17888543819998579,0.35777087639992694
cc_align,25,bible,10,flores,18.224997800335547,-5.49999908199455,-4.499998118361234,-21.25000021883871,0.33541019662498156,0.6708203932500334
cc_align,25,bible,10,bible,18.800000807634884,45.999999647510734,-53.00000079995451,87.00000037207114,0.6260990336999426,1.2521980673998936
cc_align,25,bible,10,gov,16.324998360868154,-1.4999978144902348,-8.500000000000778,-15.24999890724449,0.24596747752499598,0.49193495504995854
cc_align,25,bible,25,flores,16.22500094347841,-4.500001258047473,-1.5000000001673583,-24.25000062844977,0.42485291572496375,0.8497058314500175
