c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
2.7001483592798237,0.44323992573779303,-0.004368149462342217,-3.62736790090002,1.4796174216215654,-1.2659931307786354,-0.6438328431297413,1.015075280369752,-3.9552034658917306,-0.8431910267094741,12.91585433082333,12.95930670140549
