language to,c0,c1,rmse,loo rmse
ka,7.102828742899349,0.22231017870260095,10.754153731677395,10.759649439292575
gu,10.415592908690396,0.1772526809059001,10.313459363256245,10.318507821681225
hi,9.217206208485589,0.20170122571940394,11.137019945209778,11.140310390537069
si,9.455437091750259,0.22282758165756056,15.333323371336961,15.340360856956476
ta,7.827056013041066,0.22984526914451436,12.24115254463381,12.246939652798394
