train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,1.3816280412262045,-6.74483986873425e-09,-1.9542739725433986,4.947585613317324,4.979126077786139
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,6.633552005397809,-0.6479763536385427,-1.1598367911623546,10.430894564786106,10.597292702971645
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,4.623366326673742,-0.9812627137606132,-1.1372553212438115,7.64654182911931,7.728440708911494
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
