train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,kfold rmse
cc_align,25,gov,1,flores,42.705020056888564,-65.33810915837128,1.0,1.0,1.0805682730853565,1.1020431101954835
cc_align,25,gov,1,bible,12.885073965873277,-21.442493844137157,1.0,1.0,0.3284145378897381,0.39289603583078303
cc_align,25,gov,1,gov,23.777755658958437,-2.5693259143790765,1.0,1.0,2.8360526343502666,2.8368531757982054
cc_align,25,gov,10,flores,72.19570375616033,-107.63586434610414,1.0,1.0,0.8188861466106386,0.8915848176477231
cc_align,25,gov,10,bible,14.109350572030838,-20.972428490940043,1.0,1.0,0.6523682815833901,0.7622944538908556
cc_align,25,gov,10,gov,13.230133073236981,40.12720147185188,1.0,1.0,3.661350182212855,3.80104156453356
cc_align,25,gov,25,flores,75.8497890905637,-111.26458671386352,1.0,1.0,0.8530190033146674,0.9594849260886245
cc_align,25,gov,25,bible,16.31632034497882,-24.1836714911014,1.0,1.0,0.7452596547191247,0.9241021906689342
cc_align,25,gov,25,gov,12.532225861341892,47.99076413753323,1.0,1.0,4.086722445360488,4.237590774297916
cc_align,25,gov,50,flores,108.73200076295876,-165.93973767118854,1.0,1.0,0.5188845744736688,0.8966518697845927
cc_align,25,gov,50,bible,12.109702938888638,-15.696858120358195,1.0,1.0,0.5034365913223158,0.8699571826752245
cc_align,25,gov,50,gov,-41.781505762588544,150.64533571847048,1.0,1.0,4.579309051396306,7.913216578371445
cc_align,25,bible,1,flores,11.02245233095461,-17.136336055164584,1.0,1.0,0.4281443709622513,0.4697943267134849
cc_align,25,bible,1,bible,1.4383096234089094,30.847749743796385,1.0,1.0,2.5367566270263415,2.6965465950057794
cc_align,25,bible,1,gov,8.148232765338017,-13.139731281581376,1.0,1.0,0.27679905009194106,0.2770195087977869
cc_align,25,bible,10,flores,17.85703071936875,-27.60399064985255,1.0,1.0,0.4045469662691104,0.49087370386675355
cc_align,25,bible,10,bible,-5.386141184115179,61.00207464834502,1.0,1.0,2.9804783589456796,3.334801247853732
cc_align,25,bible,10,gov,14.510200860093036,-23.547442026902868,1.0,1.0,0.48419675867452705,0.5083827299550069
cc_align,25,bible,25,flores,18.49880087643766,-28.342515741214836,1.0,1.0,0.5242404464989286,0.6892212971776226
cc_align,25,bible,25,bible,-3.746023841485574,65.33995125434967,1.0,1.0,2.8819321813461944,3.2631028010765957
cc_align,25,bible,25,gov,15.905128258000003,-25.486587302878924,1.0,1.0,0.5105602713775257,0.5609031777605978
cc_align,100,gov,1,flores,41.83111746252308,-61.4156140446291,1.0,1.0,0.9781996944985718,1.0168418071792373
