train set,train set size,c0,c1,rmse,kfold rmse
gov,1,1.8833748410891729,11.166591123044597,8.252821272701627,8.30063522282604
gov,10,16.03903084023134,0.22196917434445868,14.041430495824368,14.094206856961174
gov,25,16.50560006359921,3.388800859712779,15.421942781860189,15.484080634220089
gov,50,19.517326739592583,2.8724870070100426e-08,17.2319532324351,17.420849168590596
bible,1,6.116592306009682,0.16679907797298632,7.822456617221379,7.844116277079243
bible,10,10.138776496817572,0.38908935637355613,12.38091162532213,12.420288387556269
bible,25,11.560946178640267,0.6114090868878854,14.193373702762026,14.240633019520768
