train set,train set size,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,1,flores,3.057498741976076,2.144726834773884,1.0805513625231995,2.213895510933913,2.3630488777283
gov,1,bible,-0.23672390347220632,0.890209868288173,1.7664758773125784,0.7812383332462209,0.8188406438372258
gov,1,gov,-2.1623226238849393,20.350738509865295,31.34781347581287,2.6096615361639017,2.6852374196704827
gov,10,flores,17.368317270666612,2.7272811186673316,-22.327831320000453,3.2696075197695116,3.59624804483785
gov,10,bible,2.3571131427876537,2.5239187740901636,-5.4762900245019726,1.2445882853377659,1.3154847015454387
gov,10,gov,13.263069885515696,22.468743753421585,28.210232951170582,2.6901672810440624,2.810427013782074
gov,25,flores,18.646748811041345,7.16192102618058,-26.510837296527043,3.740053475553524,4.109987834531876
gov,25,bible,2.8359283835832763,0.5238181489716812,-1.9913498323085588,1.4160979250508539,1.4825653442600002
gov,25,gov,13.778796420556189,26.33330210545771,31.818210128236778,3.2914029430219163,3.4695100446593155
gov,50,flores,41.66755632936747,-23.114373207681442,-44.441478902107136,0.408248290463863,0.5773502687403704
gov,50,bible,8.80084856403555,-4.386444734796997,-12.830504786548213,0.04082482904638634,0.05773502500510101
gov,50,gov,7.683072480031766,35.97873423988428,44.110241600104715,3.5517601270356094,5.022947345671191
bible,1,flores,0.3368635039881507,0.7648338187103969,1.1228783466265468,0.5403702434442518,0.5621387729022413
bible,1,bible,6.56724605509587,10.764542242426602,14.001931294763265,2.777468871712757,2.8605069480775245
bible,1,gov,0.6415870545256708,0.16973635562797573,-0.305820929358634,0.38253540141186065,0.40373258476372126
bible,10,flores,1.3465952016009481,1.1402620385742819,0.9330951164479137,0.816292431260595,0.868619594527995
bible,10,bible,16.26038496400363,13.81192179865485,11.534616546676412,3.334216549656007,3.4063176598784852
bible,10,gov,1.1754567131554516,0.4566587184301931,-0.415144289482228,0.681175454637056,0.7197221686178635
bible,25,flores,1.7100189673700494,1.229930452968501,0.7000632245815804,0.8438009243891594,0.8862843787404672
bible,25,bible,20.2057727459321,14.978833264900514,10.019242486468697,3.514541221838207,3.556121482739298
bible,25,gov,0.8989584343243876,0.726041296366709,0.5520836699690247,0.7907802054511311,0.8402380615039228
