train set,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,flores,20.828918637381204,-2.962260852719507e-07,-11.28970853596679,4.883971738007385,4.926324154455519
gov,bible,1.7994314287391755,3.320646251016373e-08,1.1302838476114706e-07,1.3193228330143776,1.3285789364045504
gov,gov,43.33458162778945,1.4463883599586792e-09,-12.037437377461966,9.586090842655258,9.677816125672623
bible,flores,1.3861688132594792,0.6566062160083306,-1.3528373313794436e-09,1.0039045420282864,0.9973518367298297
bible,bible,33.7101957161054,-2.6899344735024542e-09,-9.35312612674297,6.934291168303979,6.998404425422946
bible,gov,1.0901711478657876,-1.36510941349598e-09,1.1659160108112234e-07,0.7390644398845149,0.7460512405089912
