train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.1528954503634563,-1.9097567334102026e-09,3.3039855752186993,2.9880314793124696
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.753617221377358,-2.215253296525672e-09,4.440858337250778,4.582626081846131
gov,10,flores,9.227039217463302,-6.572440412815069e-11,4.319949542671749,3.683541731138351
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.26010856589171,-5.674260768587033e-10,4.51174657795731,4.487491749073776
gov,25,flores,11.936908696705922,-1.3534825146904617e-12,4.543091112400806,4.031487124650183
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.13502642891321,-1.5413973792294744e-09,5.083256413657426,5.064218925775484
gov,50,flores,11.839313601151039,-3.484107328196392e-09,4.154456275729071,3.577215530459594
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.87780653330368,-2.8040329549990317e-09,5.8746773608933225,5.611469373937988
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.65499154738116,-9.165644031157406e-10,3.866634839623155,3.8408790784475215
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,25.11695401416997,-5.751016914565492e-10,4.378145845896767,4.253096763508112
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.32832540910551,-1.4875390449917665e-09,4.45953375582102,4.446021488852258
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
