train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
1,5.34148156483322,2.381522856941804,0.0034227657596010404,1.1079859510635257,3.184261098128814e-08,0.0005471335553807271,0.004017872401118328,8.108299796101244,8.110711733308092
10,9.024643626877777,2.542935263625017,0.000160965291684013,0.007952468036057599,4.121565644916899,-0.0036046039681248993,0.0011530258995259223,13.545454739523915,13.553551211184763
25,10.058549896023194,3.1028581794849885,-1.0535867939748258e-09,0.0015935301645708367,4.9273542062599525,-0.0017496396011228866,0.0004482447975540855,15.16697146151857,15.177070348918102
50,16.904615554364096,-2.2080919529275135e-09,0.02653533015563509,-4.640582138566123,6.714510612788095,-0.1110139252792386,0.20920833842867606,17.203360013448787,17.65922525803189
