model,mean,min,25%,50%,75%,max
linear,12.785354526113794,10.157789099745983,11.501956071579087,12.08028823218206,14.11898905086817,17.867929068551458
poly2,12.866449888359986,10.29058793964217,11.467260496036225,12.206709215020945,14.156681255016991,17.892154507723827
poly3,12.929831611775802,10.292085570984687,11.473506134725003,12.211709979553763,14.341189026471945,18.12991830406848
exp,12.811597453680744,10.160643665074868,11.591725093048792,12.096377654543026,14.14887064971857,17.90339143793843
log,12.62632320841529,10.079832087213608,11.234845504747687,11.96198874186356,13.93615983114545,17.613916258600927
power,12.654818633932491,10.075893387796564,11.307958618268867,11.96273389201317,13.962742180028496,17.654920076560607
hmult,12.700168322635266,10.093697001418352,11.415480563131915,12.010722093089536,14.027198508603119,17.75085618174226
scaling,12.661455983117381,10.085504583572485,11.271150020453167,11.981033625115924,14.002743799406282,17.642039260061036
