c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
0.8422355589827117,0.5840586481511885,-1.4956514618720762,5.806423441791191,0.9912889982297478,-0.6488058368016913,4.256160527285464,-0.12881933109932342,-1.1405646087437655,-0.1659303140488254,-3.7380735147689115,-3.4015223006431503,6.184023467725857,-0.13853997346212302,-3.201493456460888,6.977410506181373,-2.9222009492342713,-11.831535610841724,-6.2500916907894775,-6.530946114088009,-3.8224780340581943,6.499738646700367,6.595353497397956
