train set,train set size,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,1,flores,0.0,0.0,0.0,0.0,5.107641334314694,2.142450708770116
gov,1,bible,0.0,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,2.003759186503831,-3.4568353245946852,0.33851162362337317,-1.3138661585742415e-09,3.880889014190131,3.977542703736313
gov,10,flores,0.9992539316004039,-3.3701139327089895,-0.0008041827532339271,-9.75904990517277e-09,2.572623163962335,2.625950039420417
gov,10,bible,0.0,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,2.6042763427565316,-4.447618832100582,-0.04456814289864906,1.7649855756216712,2.9775582186509815,3.3000004321150187
gov,25,flores,0.9893177576498356,-3.666282587825024,-1.019849903615794e-08,-8.830576547228701e-09,2.7818728065026836,2.8088260850630555
gov,25,bible,0.0,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,2.7025402115828783,-4.628677545971126,-0.08529342513805734,2.016878091946437,3.0141146397993626,3.416203300145158
gov,50,flores,1.2734961101224485,-2.334158676538923,-0.832278780185313,-6.85488548827617e-09,1.038059205089675,3.6200757732756745
gov,50,bible,0.0,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,2.1221035491473996,-5.31409241038993,0.04960721327496869,2.064851453358013,1.042634245700661,1.3044874755797111
bible,1,flores,0.0,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,2.0062990309715345,-2.905254203975505,-8.806807127493016e-05,-1.9854120274361092e-09,3.8291177721140874,3.861268441609371
bible,1,gov,0.0,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,2.4326199682215575,-3.8227842991510905,-0.21828336744961724,1.3882844122133573,3.4142364610297027,3.51909487225047
bible,10,gov,0.0,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,2.6447904655924472,-3.942697584110278,-0.2257085325789476,1.484620351536809,3.6651857372620285,4.004824222079062
bible,25,gov,0.0,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
