train set size,c0,c1,c2,rmse,kfold rmse
1,1.363572142269417,-9.422360040460991e-09,-1.383901090844945,8.10953615836627,8.102734535276614
10,2.4854306992632953,-3.3889923221733117e-10,-1.4279436868178916,13.628123050910887,13.608610748479427
25,2.603694480973682,-9.536061751053286e-09,-1.5607761100286826,15.289110859946673,15.230881769843975
50,1.156886394891415,-2.740523167786421e-09,-3.0111230311851602,17.232520345077344,17.4616331540534
