train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,loo rmse
cc_align,25,gov,1,flores,-1.2101922833895158,0.12292056880452398,-0.7309775138309315,-0.06940236128384693,-1.0725063801428243,-3.4814588720956476,-0.9563023233652769,6.971183993497703e-10,0.43738986328088575
cc_align,25,gov,1,bible,-1.2334968634505514,0.26801486619852,1.1049175420125823,0.361742670402559,-1.7697661401571896,-2.254879473713633,-1.3177994407142488,1.0622243253211892e-10,0.07163946124490589
cc_align,25,gov,1,gov,10.213932697186905,-0.5624866887951337,-9.82656234956556,1.8371418663798014,2.5702631203846478,-5.350155890606992,2.89606796291162,7.4870397067324e-11,5.508849134804691
cc_align,25,gov,10,flores,-2.525436243807667,-0.4347793270321668,-0.9288537308367631,-0.23208252842910265,-0.49186672467962333,-1.1956207989362038,-1.4083045269378998,9.338145433239997e-10,3.864858122843419
cc_align,25,gov,10,bible,-0.2656633480534899,0.04062285256461301,-3.2361654859494156,1.7475529845210653,-2.856582502942619,-4.172498010644354,1.257863165539117,1.3438592920119047e-10,0.43922620753221275
cc_align,25,gov,10,gov,15.772072895324525,-0.8153324365457383,-9.446260323173314,1.137661404603533,3.531835481061434,-3.031625028901766,2.3356157244226536,2.8104841476465265e-09,7.808236138030383
cc_align,25,gov,25,flores,-1.6994238394261239,-0.4687621211809192,-0.7228462189108452,-0.3214831530534426,-0.4736221161299332,-0.8492542780589399,-1.5489172845371577,5.3670735133195406e-12,0.6521769311377867
cc_align,25,gov,25,bible,0.16713028511225353,0.3073165772308034,-3.613376537702871,2.0383468089987002,-3.260581213830498,-4.203419349719313,1.3033788738717895,1.0312042627997374e-09,0.4680482928266523
cc_align,25,gov,25,gov,13.68084457648279,-1.6646101202413532,-9.277368829428712,1.2752882562861287,3.846422468301921,-2.77045141006901,2.1894944994437866,9.205669932457241e-10,8.767978950877303
cc_align,25,gov,50,flores,1.5577537609210519,-0.6327742698874497,-0.8564247855530867,-0.5199003080130016,-0.5875827833409222,0.4554315387987467,-1.1125169412884386,1.0438151910083247e-08,1.5317201974379422
cc_align,25,gov,50,bible,0.08690315223104661,-0.5653480906684606,-0.5125546202581106,0.9487865142681197,-1.7739042062794332,-1.1704998280409815,-0.55979539468589,1.7619629195611528e-10,0.7134423914532169
cc_align,25,gov,50,gov,0.7782111786323047,1.1475524357434543,-2.222983857163776,-0.17866173354266,0.9688770670224313,-0.4043849507879906,-3.2516380048164226,4.5087656964343195e-08,7.375984020009565
cc_align,25,bible,1,flores,-1.2553590293483214,1.0469125726808983,-2.5299448300713907,0.7411976598688393,-1.919377668126582,-3.125159148522789,0.5175378993760043,5.2325066058606125e-11,0.1986360747250395
cc_align,25,bible,1,bible,3.3453435155644966,-0.1051752652901381,-10.467275635973394,1.2979019605486872,2.314248325137893,-4.21620910349298,3.365371168186075,4.031829797366013e-12,4.066910445003373
cc_align,25,bible,1,gov,-1.5540257767984182,0.2873894317440898,-0.24356676184472564,0.12557580201249546,-1.4178902716192419,-2.520540148306711,-0.3096424981059452,7.136418559777227e-11,0.10718355690920323
cc_align,25,bible,10,flores,-1.051329244170361,0.30536288749813645,-0.5275000918272863,0.42080337550079455,-1.626080239598993,-1.8244869461074706,-0.7440538169315098,4.805707742635896e-11,0.053759891556054824
cc_align,25,bible,10,bible,8.410807425911148,-0.8766938105603632,-10.649889350202185,1.2845560904794602,3.102455961694776,-3.5486371323791652,3.3431645158613836,7.471607621641146e-09,5.9766381915910705
cc_align,25,bible,10,gov,-1.169648933987007,1.297178285068758,-1.1411822603780504,0.41272882900008306,-1.7206629623567753,-3.9257972896466264,-0.36896076591717486,1.582444351676559e-10,0.13326907847056418
cc_align,25,bible,25,flores,-0.5370555218487056,-0.02781232942367923,-0.4928032966424636,0.8255856280048247,-1.9839988034092457,-1.67153031571679,-0.6953429436384376,7.216674297385973e-13,0.06007689212256316
cc_align,25,bible,25,bible,10.45627611329454,-0.9952346345037211,-10.471017823820699,1.2447329847580753,3.106058803650531,-3.1546610999745086,3.1861085461212597,4.757042567127859e-09,7.5488539801321375
cc_align,25,bible,25,gov,-0.9656674704990267,0.5992836135100205,-1.0706779448879422,0.7038205844865301,-1.5806061753494136,-3.8928023374326153,-0.3550662259789553,4.924057229961331e-10,0.18196882496045674
cc_align,100,gov,1,flores,0.05264049572446234,0.27128580502785066,-0.36854193080018943,-0.2665426583876872,-1.2968825125326455,-2.6940759097153193,-1.113988726462708,2.2818733512273885e-10,0.09695056660182182
cc_align,100,gov,1,bible,-1.6129234121926788,0.2855843103795626,0.21414467826892164,0.20928046926512886,-1.2223734416108256,-1.7400217381848413,-1.040778590981551,6.833773480365479e-11,0.22257376945001997
cc_align,100,gov,1,gov,11.13203813162699,-0.7521447654697665,-9.16224860656576,1.5215573573163481,2.64130485361271,-4.104321483461448,2.6012591432348944,4.186493695110742e-09,4.998293868965598
cc_align,100,gov,10,flores,5.077313135525849,-1.4083146377534728,3.0581222364758087,-0.45416035771152186,-1.2384904744036738,-2.6951185127465225,-2.6800589233316807,3.868362404100502e-09,0.12625097887323675
cc_align,100,gov,10,bible,0.6511653938347958,26.680256957408528,-14.798838629038471,-3.73237103375129,-13.268423465637088,2.652053357543512,2.471028724850444,1.2945080699573558e-10,0.7903476108944887
cc_align,100,gov,10,gov,15.571968339813228,-0.8689441519517416,-9.803272201677682,1.2512235920680614,3.515139688882585,-3.127727192668338,2.5094333380340488,1.105581255362017e-09,8.425577593285373
cc_align,100,gov,25,flores,2.5148856606292345,1.2375284024602429,-1.0221143277919933,-0.601233187544444,-1.6469133969139185,-0.5606086401445527,-1.4668723331309157,2.7488782022665584e-10,2.537520809090029
cc_align,100,gov,25,bible,1.8111401177096047,26.106628629839875,-20.94271048989499,-0.6299692718958153,-14.836405785556941,-3.7737913240815697,6.303008946672006,1.4777300680178413e-09,1.050192899479264
cc_align,100,gov,25,gov,9.608466109470132,-1.820237962234534,-9.608561643107011,1.356541077710132,3.7858736087025124,-2.638448845972175,2.302744509276505,1.9360427279186956e-08,9.12577531606561
cc_align,100,gov,50,flores,-0.03609975113593467,-0.5386223972486442,-0.7621503948976726,-2.0013912426452807,0.40916627719032284,6.324093320173344,-0.9743014612426858,1.775179212231103e-08,1.8591221869815617
cc_align,100,gov,50,bible,1.3730407427877183,-0.5180517358182429,-0.7895815795755557,2.467316569824594,-2.3770418047530257,-7.452216721248931,-0.9196717045089711,2.8797006558931864e-10,0.19906737969160732
cc_align,100,gov,50,gov,0.7597074820262953,0.38280266541769015,-3.0885522238267593,0.031191831230012314,1.5661570050406195,-0.5274348929928034,-2.5288752667705183,1.2647543175209147e-09,8.890770847965184
cc_align,100,bible,1,flores,0.11283142141651431,0.024537228868286975,-0.4282849320804167,1.397696070004667,-3.3353216888717223,-5.092273092335202,0.2616105046454532,1.463713829320467e-10,0.1440396733310112
cc_align,100,bible,1,bible,8.436576850278767,-13.120252243837657,-7.482522518913411,4.66055562121413,8.254095456394687,-10.636156525353762,4.498047995905768,2.2099681605280394e-10,4.092969850368913
