,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-1.0],6.740800259667266e-15,[-1.0],0.005470259791961884,[-1.0],0.6236095644867549
loo,[0.5],0.0008802975170685075,[0.0],1.2905993913806677,[0.0],6.071368408478196
