train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,-2.1794200698714044e-09,-3.1309958914479137,-0.6818392036125365,5.865881545759501,5.824494053922419
gov,bible,0.0,0.0,0.0,1.568615808780326,1.568615808780326
gov,gov,30.58433472580472,-2.924433395124836e-10,-0.010560591716454544,9.835968057684557,10.71233447210462
bible,flores,0.0,0.0,0.0,1.4116184564770562,1.4116184564770562
bible,bible,14.205925542207723,-3.626731253394357,-2.3814803343954393e-08,8.540976597961729,8.664288356039606
bible,gov,0.0,0.0,0.0,0.7505553499465134,0.7505553499465134
